500 4
157 160 3.1864809782000627
158 157 -6.677205183576654
158 158 11.450843874806521
158 159 -9.764550541775812
158 160 10.390286793858586
159 157 -1.7541224514087113
159 158 -10.067332673003916
159 159 12.718461611330703
159 160 -5.191326306322504
160 157 -0.031314135871680256
160 158 7.898182431871951
160 159 5.173747693527672
160 160 -6.467073727966875
157 161 0.01625644266659836
158 162 0.14554184963479336
159 163 0.10999073527768055
160 164 0.19262934542765245
157 155 0.011815459397250904
157 156 0.14925712754785586
158 155 0.11712478959227474
158 156 0.18029311764567182
159 155 0.06702634308531774
159 156 0.24508908741120025
160 155 0.04065682051371513
160 156 0.008353273227450563
161 161 -10.251734960018831
161 162 6.685201533412013
161 163 -6.921136889738429
161 164 11.743781895073592
162 161 -6.008832514643055
162 162 -0.6077241221911613
162 163 12.108636979217396
162 164 -5.5206927215975465
163 161 6.1418750799086705
163 162 -6.128121148064947
163 163 -6.948000089765783
163 164 7.221294304731165
164 161 8.953246493727816
164 162 2.683474616172896
164 163 3.9613122271425083
164 164 -12.964064908956832
161 165 0.1566462483298194
162 166 0.22904385529975752
163 167 0.0008531237460984942
164 168 0.29598580524120993
161 159 0.2785578922956078
161 160 0.0022081021670421696
162 159 0.07021606201750176
162 160 0.15098829129014393
163 159 0.2903652549242219
163 160 0.13327981339966957
164 159 0.07134084578602008
164 160 0.22055183649079552
165 165 -7.393748125963564
165 166 -3.971838781437759
165 167 -7.128796746975056
165 168 10.79377057746087
166 165 5.886523444694105
166 166 -10.935468078691219
166 167 2.014801374588729
166 168 -1.3067101449446006
167 165 6.589945406359282
167 166 11.347765318498887
167 167 0.32519069850358817
167 168 -6.389715839997587
168 165 -8.152964325602966
168 166 15.147716762038252
168 167 8.597034949095098
168 168 -3.9067488601519353
165 169 0.27374173293200504
166 170 0.26386799708452907
167 171 0.1057126322705165
168 172 0.015468091286923634
165 163 0.13722746927529014
165 164 0.18604854232996296
166 163 0.09352267872600377
166 164 0.12919608480765316
167 163 0.27363439386990945
167 164 0.11663320483478143
168 163 0.2826616308314628
168 164 0.0796206871274032
169 169 14.688066567130578
169 170 0.2316818549210638
169 171 -11.56202655656917
169 172 -1.7722308145674368
170 169 1.3859266408374955
170 170 8.557784421141355
170 171 -4.960257840509433
170 172 2.171444701281731
171 169 -5.045111052705748
171 170 -6.757240620658585
171 171 1.4342759865331436
171 172 10.574916023510523
172 169 -8.391952368308422
172 170 4.737093272306732
172 171 12.764311019006021
172 172 -9.905451591587719
169 173 0.2594276393235771
170 174 0.1803772299790116
171 175 0.2977458145760227
172 176 0.006628729396246658
169 167 0.18768881878528135
169 168 0.2004015203085611
170 167 0.29059988784789903
170 168 0.18818270274316365
171 167 0.06307429095934348
171 168 0.017345377536760576
172 167 0.026142695968325903
172 168 0.1474381758166852
173 173 9.671869750834928
173 174 -4.729703403471058
173 175 3.3224663244384995
173 176 -8.646928693362128
174 173 9.795886147687176
174 174 -0.36632623093773353
174 175 -13.867893999982932
174 176 2.6027373874080246
175 173 -5.837044740706637
175 174 11.009820510347787
175 175 -2.246579481659249
175 176 2.576324495693634
176 173 -13.206014475623821
176 174 -2.4092241578218054
176 175 10.491253470170022
176 176 6.469079664564533
173 177 0.12167056105521368
174 178 0.20725078020369272
175 179 0.16728284363184034
176 180 0.208295641234468
173 171 0.12329133067590327
173 172 0.12284257676589111
174 171 0.037116579470781376
174 172 0.12473191863126365
175 171 0.2564056828531052
175 172 0.24182197782290432
176 171 0.27503030786994676
176 172 0.21731401475380577
177 177 11.205443545487348
177 178 -1.9882675925999171
177 179 -6.0308730437890175
177 180 -1.3610203773384917
178 177 -7.825719750529786
178 178 -12.380108885341672
178 179 11.83263538095015
178 180 8.179901253555899
179 177 -14.067843059597134
179 178 5.865225276132614
179 179 -2.3388034421298816
179 180 6.648336383302831
180 177 6.737421515640916
180 178 3.580046953240581
180 179 2.6839477118837225
180 180 -7.709823364087752
177 181 0.14818917168208706
178 182 0.10733533260031189
179 183 0.046831320982412626
180 184 0.1697350158018829
177 175 0.2740333174955602
177 176 0.21805753481636553
178 175 0.1803824250987993
178 176 0.2877835859491547
179 175 0.196444231611441
179 176 0.21469023875711468
180 175 0.2436104598764679
180 176 0.23233143603485015
181 181 -5.242847012045322
181 182 8.117758742569233
181 183 -8.634769008938994
181 184 6.724450832532819
182 181 -2.283675323702606
182 182 9.37907769385713
182 183 0.4967861330761319
182 184 -8.219948892324972
183 181 1.3509283503992253
183 182 -9.318251619663696
183 183 11.353411142577755
183 184 0.007092652436366079
184 181 8.640472728662273
184 182 -0.4615580421742423
184 183 -16.821274170816924
184 184 6.816125048636259
181 185 0.05796255064167655
182 186 0.00042026743866963034
183 187 0.06933653265790751
184 188 0.05126072013230434
181 179 0.04033351833511107
181 180 0.07292281128260274
182 179 0.26811851427178857
182 180 0.28053713125312424
183 179 0.17475721036063663
183 180 0.2604409406835509
184 179 0.19455397519490114
184 180 0.17701900814452973
185 185 3.09609403401337
185 186 -5.484421239696133
185 187 10.32938503951682
185 188 -8.813754985901914
186 185 -4.602368334591188
186 186 -2.8243740295873416
186 187 3.750275506681397
186 188 5.866667893750078
187 185 -6.594087267554171
187 186 16.104174716572974
187 187 -4.050548879624565
187 188 -15.191909458282492
188 185 6.06003920871313
188 186 -1.1202274768555538
188 187 -6.576821108107045
188 188 7.9406902436872695
185 189 0.16496224240642368
186 190 0.23556042555953577
187 191 0.049486567414586236
188 192 0.17711143131228343
185 183 0.23713165385468438
185 184 0.17539014729872263
186 183 0.22786119276590866
186 184 0.10425904086444386
187 183 0.2915689162351062
187 184 0.08553450718308246
188 183 0.28809389320065276
188 184 0.29879421824187513
189 189 9.712482067059224
189 190 -4.795159256994408
189 191 4.105056564583037
189 192 -7.795318117415339
190 189 -9.715606028039186
190 190 1.5446026006327878
190 191 6.4527209995333425
190 192 3.13727616348144
191 189 5.2295704614365395
191 190 4.486582991344211
191 191 -3.7774172928753256
191 192 -8.646694676903811
192 189 2.197466353129435
192 190 -2.4359869464098454
192 191 -12.45897710615794
192 192 18.71618851261715
189 193 0.16477430969249643
190 194 0.1377973262614857
191 195 0.23030120938602539
192 196 0.2823516875903401
189 187 0.28697368216172414
189 188 0.0966135498570352
190 187 0.2592372930378549
190 188 0.14961181153990885
191 187 0.22397463654985764
191 188 0.004062689774899431
192 187 0.09875157238718543
192 188 0.21105622845306163
193 193 -6.340462676923248
193 194 3.441359443447008
193 195 -7.440219837019758
193 196 13.5366212975785
194 193 5.792210062579476
194 194 3.371179109092433
194 195 -12.86148975587456
194 196 9.790201766809927
195 193 3.262262112728893
195 194 8.152762915378982
195 195 0.8845570709238552
195 196 -11.824029591013494
196 193 0.6889162092637962
196 194 -10.24712288854036
196 195 8.71191228137193
196 196 -0.3201759116455991
193 197 0.04909331993480672
194 198 0.15681909388114443
195 199 0.20427447347155453
196 200 0.1103187212746383
193 191 0.21145379353853413
193 192 0.22690520352800833
194 191 0.2873258370230981
194 192 0.20510609307565533
195 191 0.18758519860752879
195 192 0.17834661596271895
196 191 0.07553629282717848
196 192 0.08385404374507907
197 197 10.708575371718537
197 198 1.7338946506540123
197 199 -17.546142541955312
197 200 6.518971737808401
198 197 3.7545266767304026
198 198 8.610637167042043
198 199 -3.404533100402919
198 200 -2.411180938272702
199 197 -11.647046320786743
199 198 2.471437994428356
199 199 5.919423217860033
199 200 3.667420187129557
200 197 10.743288824336235
200 198 -9.603779169993853
200 199 1.5507524831458899
200 200 -4.690930813504203
197 201 0.21668220283225445
198 202 0.24327927275852768
199 203 0.05593062353158287
200 204 0.19983301736164652
197 195 0.1307989818573404
197 196 0.24643793093133323
198 195 0.1994812328136754
198 196 0.21352774764457302
199 195 0.1593462117640842
199 196 0.006540224481001333
200 195 0.24844757150820268
200 196 0.18039281580078992
201 201 4.42124162053149
201 202 -11.923375073889295
201 203 -2.4546053186249615
201 204 13.455057205718571
202 201 -1.392771729932664
202 202 5.268394178955611
202 203 10.313634994222157
202 204 -10.343129538371612
203 201 -11.05396117449615
203 202 6.610524129280321
203 203 3.8365370415583313
203 204 -1.9995849880895855
204 201 9.636923073161725
204 202 4.891820268710144
204 203 -7.839365170708067
204 204 -6.427490201991988
201 205 0.1406195219312268
202 206 0.24576397499656807
203 207 0.1481378856220341
204 208 0.17241925707862862
201 199 0.043114392537825515
201 200 0.2859011003874861
202 199 0.26765223763113494
202 200 0.04074236187075262
203 199 0.299222105074056
203 200 0.22121034280084106
204 199 0.19662929673472185
204 200 0.18429142942664234
205 205 13.202427785254697
205 206 -12.537256798155283
205 207 -1.6210768831303435
205 208 4.5645525272541505
206 205 -5.153846173572267
206 206 5.93395480228147
206 207 -6.008317739724826
206 208 3.5593600709380073
207 205 -12.63034238600599
207 206 -2.3278585049751945
207 207 11.511278601902058
207 208 4.923430537584679
208 205 11.27799264551771
208 206 2.511927557359629
208 207 -4.547668593075582
208 208 -7.3911312564818195
205 209 0.14488468806938865
206 210 0.10990220834125841
207 211 0.16707647663994374
208 212 0.22125293184085076
205 203 0.21208535746875298
205 204 0.19221159208745223
206 203 0.07724366301464329
206 204 0.22389435472830926
207 203 0.09129404377257412
207 204 0.2879107243643856
208 203 0.25781499761734533
208 204 0.245910681819259
209 209 -5.609508857915949
209 210 8.114363921207772
209 211 0.29940718666037164
209 212 5.264898261285834
210 209 0.06686778856963638
210 210 11.925580224481001
210 211 8.48392467819499
210 212 -9.50802495207763
211 209 14.037160866781548
211 210 -4.732868882188734
211 211 -12.3657453727006
211 212 -4.059533468861714
212 209 1.0362492515849249
212 210 -12.086620689258794
212 211 -2.359366932917013
212 212 4.971723096775602
209 213 0.22489002303635555
210 214 0.13139728191485547
211 215 0.18089293945012921
212 216 0.11970241867658941
209 207 0.1812977385701439
209 208 0.20749307665282415
210 207 0.14977209383964069
210 208 0.17257561565106785
211 207 0.14142442320555584
211 208 0.03976361777565467
212 207 0.19061872230981633
212 208 0.2818198654241341
213 213 15.951854744773923
213 214 7.195021398930306
213 215 7.829014963199247
213 216 -14.973895446395304
214 213 -4.9312987551792915
214 214 6.712646469229503
214 215 -8.002019174688627
214 216 -2.932289683680719
215 213 -4.036575615618262
215 214 -5.730812192233256
215 215 10.112574622516817
215 216 6.124258352750635
216 213 4.517484020317037
216 214 -1.6524043476974466
216 215 -6.519747092909192
216 216 2.774698602394158
213 217 0.18362445258955967
214 218 0.20319600564555346
215 219 0.05024315279056688
216 220 0.1369242907585292
213 211 0.28194212027810267
213 212 0.09631595522890166
214 211 0.10083862370918936
214 212 0.14832520325013712
215 211 0.17035275625842905
215 212 0.05420871345167828
216 211 0.10312478047915775
216 212 0.1264452125035996
217 217 10.265507383892503
217 218 -12.151755854349117
217 219 -8.889522892374782
217 220 5.932773703618371
218 217 0.3114529550113797
218 218 6.52334677684062
218 219 6.955602265360313
218 220 -9.579519231871835
219 217 -7.056226804497653
219 218 1.3786562552270611
219 219 9.357740725158061
219 220 0.6540488848044645
220 217 -10.246907376858628
220 218 11.549026488318246
220 219 -5.051677835126996
220 220 6.507643602415241
217 221 0.16366884659029202
218 222 0.14992312372149855
219 223 0.13714827420591996
220 224 0.271437481155616
217 215 0.22561629689635526
217 216 0.09823793658379261
218 215 0.10409144127506383
218 216 0.05145249241337328
219 215 0.0716117611065373
219 216 0.25297579999758807
220 215 0.17493827022948397
220 216 0.2805392809346158
221 221 1.9650816535715123
221 222 5.255964397344755
221 223 -10.776350697916858
221 224 2.1951113356749965
222 221 -7.622975293883171
222 222 0.14823056697068507
222 223 12.6971847438342
222 224 0.6180777672264596
223 221 5.010802534844246
223 222 7.729254298644674
223 223 -1.4847408798438313
223 224 -13.536595060166828
224 221 1.8174890360548863
224 222 -14.575351435800167
224 223 4.354876921527755
224 224 10.900932748905387
221 225 0.02840911187220516
222 226 0.24369798333687276
223 227 0.15703429077430714
224 228 0.08920280209153676
221 219 0.12509115748709346
221 220 0.1904140089894283
222 219 0.035862636203103856
222 220 0.13634894717981674
223 219 0.06123313343538001
223 220 0.12981182156107998
224 219 0.045108746745458214
224 220 0.23379334529636428
225 225 -3.8520120279463477
225 226 8.378868349898584
225 227 -14.62153315306946
225 228 9.841308388308562
226 225 -5.204749895147063
226 226 4.870752487951635
226 227 6.1801976182946605
226 228 -1.8797209891349878
227 225 -4.195279798769063
227 226 -5.733203394945402
227 227 6.487385722321308
227 228 5.609269793155315
228 225 14.264911491790238
228 226 -4.850967087167057
228 227 1.0943521569473114
228 228 -12.471442499978645
225 229 0.0823871224022906
226 230 0.0825244633313654
227 231 0.29133436662119083
228 232 0.23609445991511746
225 223 0.14225310508687367
225 224 0.0734776614371035
226 223 0.18728491828652513
226 224 0.07457880198889759
227 223 0.015935873060055995
227 224 0.12771875109469855
228 223 0.21043069337264597
228 224 0.29550661811938944
229 229 -5.779934750349971
229 230 2.3861947284698464
229 231 1.9337787848837669
229 232 3.82349311852994
230 229 -2.493244436535062
230 230 9.04002646043354
230 231 -1.4612109636722537
230 232 -9.377705473068232
231 229 7.277927157904824
231 230 -15.56529358134346
231 231 15.666636585808172
231 232 -6.334147944914682
232 229 7.0447230026658465
232 230 -3.4124397634044317
232 231 -7.182555406215298
232 232 8.176276399562925
229 233 0.13237271827916255
230 234 0.27847301304611904
231 235 0.019314083007270687
232 236 0.15490138466800638
229 227 0.29703933721344966
229 228 0.22069759710076894
230 227 0.004367587744777878
230 228 0.04507132616645948
231 227 0.009581403473155836
231 228 0.01800585411301563
232 227 0.1311581284833283
232 228 0.1452062843382721
233 233 6.703335361079504
233 234 8.869389948239787
233 235 -8.115840761782948
233 236 -3.4234829636078166
234 233 -3.2931160698497597
234 234 5.478533046917988
234 235 -2.965853913353074
234 236 7.8872641104601495
235 233 -7.62556222502152
235 234 -3.8771519417550047
235 235 10.952634333564408
235 236 -3.9199902515896587
236 233 9.722374305186705
236 234 -18.66223090055671
236 235 4.362094330398914
236 236 -3.55086294067308
233 237 0.0007832897349630219
234 238 0.2941829142691175
235 239 0.1838593953328022
236 240 0.2877416667069498
233 231 0.10413013078166182
233 232 0.052388692235195246
234 231 0.22854381207687258
234 232 0.15997222955163373
235 231 0.21398572073881275
235 232 0.23180312085619037
236 231 0.007479816871915013
236 232 0.015312510008542323
237 237 -15.654250701857334
237 238 4.059958336630479
237 239 -1.9596889972549918
237 240 9.213840451209695
238 237 2.052579715086859
238 238 -0.3155804755060453
238 239 10.112843260584803
238 240 -10.58461747223122
239 237 9.350783723183884
239 238 5.754648858849225
239 239 -0.25645198160124055
239 240 -7.483205671432228
240 237 12.229801339531145
240 238 -8.728940679294587
240 239 -3.848599252917346
240 240 3.1493013842999042
237 241 0.0880142555709404
238 242 0.2779821913850982
239 243 0.2417925046476058
240 244 0.11911315179144523
237 235 0.23964523489096476
237 236 0.0013474089869369486
238 235 0.21616170986915104
238 236 0.026636311920344522
239 235 0.17255687501645345
239 236 0.1493868033611914
240 235 0.2418155603788631
240 236 0.015343260225898025
241 241 -12.89338839689496
241 242 2.7240990864609915
241 243 9.2884244587398
241 244 -3.6088460367458124
242 241 -5.808246814199538
242 242 12.71605049572217
242 243 -10.43231016331353
242 244 -2.384333846917224
243 241 0.7496222610289606
243 242 -2.6439519471812867
243 243 0.30322955263070955
243 244 7.727375875788451
244 241 17.086324012335695
244 242 -6.2580564008869
244 243 -3.2090333042730816
244 244 -2.080642263841939
241 245 0.2748430170542903
242 246 0.08796989622771254
243 247 0.27923012065373176
244 248 0.11702030765941564
241 239 0.08408495274436908
241 240 0.2459926148727133
242 239 0.08582983431899856
242 240 0.2873929538382839
243 239 0.279591233617758
243 240 0.22555832123400305
244 239 0.05212462401363738
244 240 0.07619963104075497
245 245 0.41834259891339576
245 246 4.586090048375224
245 247 -8.10977892633476
245 248 7.33383579763582
246 245 8.25717162771357
246 246 -11.037918653345642
246 247 1.3733523070580589
246 248 -6.243488074675335
247 245 -2.0775448540449766
247 246 14.503704159650473
247 247 8.241366106198527
247 248 -7.901407930684247
248 245 -4.0711846734200545
248 246 -12.980814178459203
248 247 -2.213247604156764
248 248 9.45276671241388
245 249 0.2420295337413545
246 250 0.1965802053389
247 251 0.16799462742848006
248 252 0.1944745757860323
245 243 0.029907355990463656
245 244 0.014143495793414984
246 243 0.10864614990644712
246 244 0.20318209388855393
247 243 0.08095179953942049
247 244 0.08858113519369801
248 243 0.05632967953083372
248 244 0.13490563452681473
249 249 -12.311790602492763
249 250 3.0788979600910875
249 251 5.03066232343056
249 252 5.193046210504974
250 249 13.207781607655601
250 250 -18.13453964649843
250 251 0.24065412454320498
250 252 0.9453687547427303
251 249 -0.8651794272036164
251 250 3.2324095759502676
251 251 3.9735381430309604
251 252 -6.538926112999509
252 249 7.20069064004017
252 250 8.134433572330408
252 251 -9.516934415701492
252 252 0.2677393817121341
249 253 0.2000989437395461
250 254 0.08553430707685288
251 255 0.27489164785177517
252 256 0.004571874069257809
249 247 0.13788690123496683
249 248 0.2393293876326767
250 247 0.11844262692818765
250 248 0.022368969754282462
251 247 0.0657023341941266
251 248 0.24917120755092492
252 247 0.17208230550165174
252 248 0.1476426206479573
253 253 8.315550245688668
253 254 9.173124313045452
253 255 -3.8315433295879378
253 256 -7.337869206829746
254 253 -1.6557888161174605
254 254 -8.568874315392687
254 255 -4.015659723635969
254 256 9.19917487377648
255 253 -6.362231428427331
255 254 14.202847730003459
255 255 -4.261624592151924
255 256 0.6709756048282509
256 253 4.441174498751566
256 254 -12.074915518733173
256 255 12.308785229126741
256 256 -4.406636620819547
253 257 0.2796749200686491
254 258 0.13661379138982596
255 259 0.031376533373034185
256 260 0.10749376862369413
253 251 0.01336183572463363
253 252 0.031154789421919824
254 251 0.09629164773488626
254 252 0.08888844571648317
255 251 0.16204588917049625
255 252 0.2475508726890075
256 251 0.13776435353809058
256 252 0.048743986262496715
257 257 17.059187331863953
257 258 -8.130007203068425
257 259 -2.4994178068109107
257 260 3.6710842231582514
258 257 5.458808217401097
258 258 5.11740941662619
258 259 -3.96874766186331
258 260 -3.2625023005498712
259 257 -12.25982014173354
259 258 3.016998038889822
259 259 9.38466576220166
259 260 -5.311644372564058
260 257 -4.734608159169237
260 258 1.388379209922106
260 259 -10.199774705312745
260 260 11.520039773274146
257 261 0.19656583469447217
258 262 0.13951308390676417
259 263 0.25821800666888933
260 264 0.2856842434543572
257 255 0.24245767532643636
257 256 0.0014158460396280325
258 255 0.2555837998110943
258 256 0.25733116266992645
259 255 0.18051868736555934
259 256 0.044150449165104244
260 255 0.2502364150050468
260 256 0.27100452134300945
261 261 14.43891683987968
261 262 -12.920783504563166
261 263 -8.26049811420599
261 264 1.3944811437521931
262 261 -5.355586707192342
262 262 10.87965500228761
262 263 4.42485722739465
262 264 -4.96405443432113
263 261 -2.8572834380438454
263 262 -9.53929650862679
263 263 5.738739061852793
263 264 2.399548326719985
264 261 0.6246445288960656
264 262 8.809134628523129
264 263 -8.26427744430863
264 264 8.65896687964718
261 265 0.16597232949874988
262 266 0.12106377377468619
263 267 0.08184053651274734
264 268 0.19564061365091032
261 259 0.2130257338834722
261 260 0.2740095584350827
262 259 0.24392234036835023
262 260 0.24442337118996424
263 259 0.057358292483812495
263 260 0.0176378611538059
264 259 0.08664828310862778
264 260 0.0227550047703122
265 265 -19.630835587034777
265 266 5.093643362171684
265 267 -0.377298078779382
265 268 6.808461565790062
266 265 9.154095770887551
266 266 5.210888693833337
266 267 -4.602119636589404
266 268 1.7124319775448908
267 265 4.525194691060473
267 266 -5.750273660798054
267 267 -1.7453515933158958
267 268 8.239784867922184
268 265 5.695427466099267
268 266 0.8708620347805492
268 267 5.844446214903798
268 268 -14.535736742501147
265 269 0.11756236819315995
266 270 0.16838415217595185
267 271 0.07247966016300386
268 272 0.23118429596492018
265 263 0.19412154250468971
265 264 0.12687422134922824
266 263 0.07128731495376618
266 264 0.1123008213738227
267 263 0.019778905300409377
267 264 0.15471956400076728
268 263 0.23439998876844048
268 264 0.07705444588488349
269 269 -1.6054891003299705
269 270 7.23439289560004
269 271 1.9764721331501074
269 272 -3.036416156356721
270 269 2.7027413159350178
270 270 7.247795889796587
270 271 -12.00633851117395
270 272 3.226036465282108
271 269 8.918659052168694
271 270 -15.379344138892193
271 271 2.712971973414294
271 272 -5.870627210341939
272 269 -12.074239658480723
272 270 4.838835281070446
272 271 6.3307765394450755
272 272 12.099312352736037
269 273 0.11931007289851447
270 274 0.005301401441826203
271 275 0.0634786043048616
272 276 0.15315471847205026
269 267 0.2855927032880024
269 268 0.05019687253220879
270 267 0.19766077549892136
270 268 0.007644685467412881
271 267 0.17351606682174073
271 268 0.2393659852003935
272 267 0.23347933532046292
272 268 0.08534527638489232
273 273 5.914051730934385
273 274 4.803136091388134
273 275 -15.25161294000741
273 276 -2.4165474948690466
274 273 -4.544040340243167
274 274 -8.672788505302476
274 275 -10.614799114813627
274 276 10.083851018170025
275 273 -4.0042718966515425
275 274 7.474238204999613
275 275 6.335576445219036
275 276 -0.622787971914481
276 273 0.6599381771306277
276 274 -7.433785656084718
276 275 14.870702111937549
276 276 -0.13641579792128497
273 277 0.21763682343593868
274 278 0.17667885501170588
275 279 0.21445746735118962
276 280 0.29748751659293543
273 271 0.1742446622921085
273 272 0.010685650107659228
274 271 0.1084226567675558
274 272 0.02371908574453405
275 271 0.1956001350971094
275 272 0.28593374742731964
276 271 0.07950041190254258
276 272 0.2641305429509053
277 277 -11.589996415038506
277 278 -1.1476747271364336
277 279 7.761779192808322
277 280 5.280751751457846
278 277 11.43260451896331
278 278 -0.5370347041723537
278 279 -13.267658781685554
278 280 4.071339981878632
279 277 5.626759520001015
279 278 14.148758453431746
279 279 -5.314345584069627
279 280 -10.459293336716323
280 277 1.9314925493479003
280 278 -1.4979597556203958
280 279 6.086213093906364
280 280 -6.0100272947719775
277 281 0.03706950671013049
278 282 0.15023081171040986
279 283 0.15056735655414025
280 284 0.21202170222634212
277 275 0.03092572672719518
277 276 0.20557009075953456
278 275 0.0737673821162469
278 276 0.1413031811915943
279 275 0.07760274282922232
279 276 0.09795115901147812
280 275 0.2562723484800037
280 276 0.13090684828623433
281 281 -10.531391025665977
281 282 -8.28968366475439
281 283 5.202397851263242
281 284 11.734332844796052
282 281 4.401990006312116
282 282 7.747163180738038
282 283 5.732453546971701
282 284 -14.776464277957276
283 281 0.747833490439202
283 282 4.408812720232416
283 283 -10.759186125852416
283 284 4.372110054175204
284 281 11.792096039478258
284 282 -0.9516856250262811
284 283 -5.096789673280802
284 284 -0.44905126885950075
281 285 0.1687016105023307
282 286 0.15099710789223955
283 287 0.09428520028531596
284 288 0.028515763921789047
281 279 0.15297095842046374
281 280 0.20431176777061558
282 279 0.12096421794389123
282 280 0.09999980615622787
283 279 0.13884570894058657
283 280 0.09398571302582805
284 279 0.0480526069037938
284 280 0.23815603689145373
285 285 9.800696674218702
285 286 7.80002892859619
285 287 -10.099142185182076
285 288 -11.158435376016298
286 285 -3.5760006444601324
286 286 -7.821101966412702
286 287 15.10365738293624
286 288 0.5838064365812686
287 285 7.2558722411486425
287 286 -5.7161318941112516
287 287 -4.469355969188529
287 288 0.15832791550446712
288 285 -6.64314849632986
288 286 8.869336319100304
288 287 -5.86920549854626
288 288 6.9005542844310375
285 289 0.19267198227797586
286 290 0.14577389356777506
287 291 0.12951004301473748
288 292 0.027951053688164106
285 283 0.12299546086541524
285 284 0.27140439877297995
286 283 0.02811686315629078
286 284 0.04134427383720291
287 283 0.09757933061310853
287 284 0.01797982929704305
288 283 0.08933275598400582
288 284 0.22146067515389437
289 289 2.3151275747171343
289 290 6.201644645540656
289 291 10.807291367142355
289 292 -11.519408209690111
290 289 8.413277702691547
290 290 -9.686995352765061
290 291 3.6207159825782207
290 292 -4.745752353124259
291 289 -13.021256307749011
291 290 7.317940794635464
291 291 -1.1210095278308414
291 292 8.47833333246836
292 289 1.5224427653301276
292 290 4.4570410817409405
292 291 -11.478349564680762
292 292 7.228615209416065
289 293 0.276474104656548
290 294 0.1277685108461493
291 295 0.03194526974088913
292 296 0.16905874624495523
289 287 0.06439106998701849
289 288 0.24483254577808566
290 287 0.17172290556716127
290 288 0.0028822037380941577
291 287 0.18171191151234445
291 288 0.15520316638298443
292 287 0.29704883601130033
292 288 0.17618552979489963
293 293 -7.470360078970771
293 294 9.040862943376027
293 295 4.273618689494502
293 296 2.184991378394038
294 293 -8.080193974806782
294 294 -2.667357703895984
294 295 1.8021495860584777
294 296 11.966865259093886
295 293 13.697353652248333
295 294 -2.960246506125451
295 295 -13.547548412278008
295 296 -3.3908873648272775
296 293 5.287168076937188
296 294 -2.315192895360407
296 295 7.228800832235641
296 296 -11.814229006054022
293 297 0.05990553094495416
294 298 0.16520122176384147
295 299 0.11469369774871398
296 300 0.04048026635973707
293 291 0.2802245976632535
293 292 0.19206053870735762
294 291 0.12349821986259596
294 292 0.14253557624903687
295 291 0.27028328650931527
295 292 0.1574527725881561
296 291 0.16614118790233637
296 292 0.0075665206917894245
297 297 -10.038028052268958
297 298 -6.112872458269922
297 299 0.022931259243361396
297 300 10.967259935291429
298 297 2.381693913619448
298 298 13.207101160848367
298 299 2.2056773109839805
298 300 -13.446582207605351
299 297 1.8490208001390416
299 298 -2.0693435004543113
299 299 -6.527099647586669
299 300 8.15588260029206
300 297 9.540586163760677
300 298 -10.45818342385114
300 299 7.027011345876781
300 300 -2.283880423998851
297 301 0.0757991783532963
298 302 0.04511977780052734
299 303 0.25650019674831065
300 304 0.1641895007704378
297 295 0.21819164021950443
297 296 0.1794307092488935
298 295 0.21608013719037936
298 296 0.2032319906984772
299 295 0.16551173437756425
299 296 0.07043204082550203
300 295 0.28370715704226424
300 296 0.2503810557494541
301 301 6.850541407991745
301 302 0.5297876493933517
301 303 -3.9077992018781846
301 304 -0.9160413035859685
302 301 4.4169058685218925
302 302 -4.439302728181481
302 303 10.544900403053946
302 304 -8.150597414721904
303 301 -8.631105116709142
303 302 17.532003907655547
303 303 -10.671019840870128
303 304 -1.4860391575847276
304 301 -5.628916660090511
304 302 -6.910792501543309
304 303 1.6580917135798159
304 304 11.648889004051778
301 305 0.28328831145183203
302 306 0.2586957547769056
303 307 0.16104402768941156
304 308 0.2643501576152331
301 299 0.06005361313759543
301 300 0.07704372134096801
302 299 0.007040698159784009
302 300 0.25435888446096294
303 299 0.08931736934703183
303 300 0.1894934749225903
304 299 0.13603237810284524
304 300 0.18654587120903113
305 305 -9.454043629960703
305 306 3.2525343927247183
305 307 1.6010520068596121
305 308 14.410963821417743
306 305 -6.371854081404486
306 306 -6.1966035983475685
306 307 14.613971604629805
306 308 1.390619499732167
307 305 9.273512137007256
307 306 -1.624199009786097
307 307 -9.992792383983007
307 308 0.5275143568018088
308 305 4.287660103947685
308 306 4.959740699195476
308 307 -1.880952804776759
308 308 -12.490442858588507
305 309 0.19947172188676304
306 310 0.13709382178028512
307 311 0.02789867124684209
308 312 0.014523680189176602
305 303 0.08984410279664312
305 304 0.28006799601921045
306 303 0.20574039172712646
306 304 0.17257408057735446
307 303 0.05277015676310841
307 304 0.26410700681110433
308 303 0.0723852346760278
308 304 0.15799954070836078
309 309 11.002815227427098
309 310 -4.841669760015459
309 311 -4.335766354146967
309 312 0.977994741066736
310 309 -9.00832298459056
310 310 0.9929443393666879
310 311 4.676674576874138
310 312 3.9287642999993038
311 309 -8.182496208422828
311 310 9.227905624275872
311 311 -7.828734511821096
311 312 -2.051723319933081
312 309 7.968331373072695
312 310 -2.01791407341203
312 311 19.049117456506718
312 312 -8.016068546110422
309 313 0.03896632300872425
310 314 0.2810617135771356
311 315 0.20576021615088816
312 316 0.060530067001218435
309 307 0.009179539732853592
309 308 0.018590453757601044
310 307 0.09701144879539855
310 308 0.029938255460330975
311 307 0.15572245279636818
311 308 0.057775241815580886
312 307 0.2836078557350285
312 308 0.0786798913240738
313 313 -0.8750802878610633
